Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 209  0.321959 0.247951 0.203656 0.226434 1
1 210  0.325163 0.245538 0.204022 0.225277 1
1 211  0.329089 0.243002 0.204162 0.223747 1
1 212  0.333544 0.240486 0.204061 0.221909 1
1 213  0.338328 0.238112 0.203712 0.219848 1
1 214  0.34325 0.235975 0.203122 0.217653 1
1 215  0.348137 0.234137 0.202308 0.215418 1
1 216  0.352838 0.23263 0.201299 0.213233 1
1 217  0.357238 0.231452 0.200131 0.21118 1
1 218  0.361257 0.230572 0.198845 0.209325 1
1 219  0.36485 0.229941 0.197489 0.20772 1
1 220  0.368005 0.229491 0.196108 0.206396 1
1 221  0.370741 0.229149 0.194747 0.205363 1
1 222  0.373099 0.228841 0.193445 0.204615 1
1 223  0.375135 0.228503 0.192233 0.204128 1
1 224  0.376911 0.228084 0.191138 0.203867 1
1 225  0.378486 0.227551 0.190176 0.203787 1
1 226  0.379912 0.226893 0.189354 0.203841 1
1 227  0.381224 0.226118 0.188676 0.203982 1
1 228  0.382439 0.225255 0.188135 0.204171 1
1 229  0.383553 0.224349 0.187723 0.204375 1
1 230  0.384545 0.223453 0.187431 0.204571 1
1 231  0.385375 0.222627 0.187248 0.20475 1
1 232  0.385994 0.221929 0.187165 0.204912 1
1 233  0.386347 0.22141 0.187177 0.205066 1
1 234  0.386385 0.221106 0.187281 0.205228 1
1 235  0.386066 0.221039 0.187479 0.205417 1
1 236  0.385365 0.221208 0.187775 0.205652 1
1 237  0.384279 0.221595 0.188178 0.205948 1
1 238  0.382832 0.222163 0.188694 0.206311 1
1 239  0.381071 0.222856 0.189332 0.206742 1
1 240  0.379066 0.22361 0.190096 0.207227 1
1 241  0.376911 0.224353 0.190989 0.207747 1
1 242  0.37471 0.225013 0.192007 0.20827 1
1 243  0.372573 0.225523 0.193142 0.208761 1
1 244  0.370609 0.22583 0.194379 0.209182 1
1 245  0.368913 0.225895 0.195699 0.209493 1
1 246  0.367558 0.2257 0.197078 0.209664 1
1 247  0.36659 0.225249 0.19849 0.209671 1
1 248  0.36602 0.224568 0.19991 0.209502 1
1 249  0.365825 0.223702 0.201312 0.209161 1
1 250  0.365945 0.222714 0.202673 0.208667 1
1 251  0.366288 0.22168 0.20398 0.208052 1
1 252  0.366737 0.22068 0.20522 0.207363 1
1 253  0.367156 0.219797 0.206393 0.206654 1
1 254  0.367405 0.219105 0.207503 0.205986 1
1 255  0.367349 0.218668 0.208562 0.20542 1
1 256  0.36687 0.218531 0.209588 0.205011 1
1 257  0.365877 0.218718 0.2106 0.204805 1
1 258  0.364318 0.219229 0.211622 0.204831 1
1 259  0.362184 0.220042 0.212672 0.205102 1
1 260  0.359513 0.221109 0.213768 0.20561 1
1 261  0.356393 0.222364 0.214919 0.206324 1
1 262  0.352952 0.223725 0.216126 0.207197 1
1 263  0.349356 0.225099 0.217381 0.208164 1
1 264  0.345797 0.22639 0.218667 0.209146 1
1 265  0.342481 0.227505 0.219955 0.210059 1
1 266  0.339614 0.228359 0.221209 0.210818 1
1 267  0.337387 0.228882 0.222387 0.211344 1
1 268  0.335964 0.229025 0.223442 0.211568 1
1 269  0.33547 0.228761 0.224328 0.211442 1
1 270  0.335978 0.228087 0.225001 0.210934 1
1 271  0.337511 0.227028 0.225422 0.210039 1
1 272  0.340032 0.22563 0.225562 0.208776 1
1 273  0.34345 0.22396 0.225403 0.207188 1
1 274  0.347623 0.222102 0.224937 0.205337 1
1 275  0.35237 0.220152 0.224174 0.203304 1
1 276  0.35748 0.218209 0.223132 0.201178 1
1 277  0.362725 0.216374 0.221845 0.199056 1
1 278  0.367876 0.214739 0.220354 0.197031 1
1 279  0.372717 0.213386 0.218709 0.195189 1
1 280  0.377055 0.212379 0.216963 0.193603 1
1 281  0.380734 0.211764 0.215172 0.192329 1
1 282  0.383644 0.211566 0.213389 0.191402 1
1 283  0.38572 0.211786 0.211661 0.190833 1
1 284  0.386948 0.212408 0.210029 0.190615 1
1 285  0.387363 0.213394 0.208525 0.190719 1
1 286  0.387038 0.214693 0.20717 0.191099 1
1 287  0.386084 0.21624 0.205976 0.1917 1
1 288  0.384632 0.217964 0.204945 0.192458 1
1 289  0.382828 0.219793 0.204072 0.193307 1
1 290  0.380816 0.221653 0.203345 0.194186 1
1 291  0.378734 0.223479 0.202746 0.195041 1
1 292  0.376697 0.225212 0.20226 0.195831 1
1 293  0.374798 0.226805 0.201869 0.196528 1
1 294  0.373098 0.228225 0.201559 0.197119 1
1 295  0.371627 0.229448 0.201319 0.197606 1
1 296  0.370383 0.230466 0.201144 0.198007 1
1 297  0.36934 0.231281 0.201033 0.198347 1
1 298  0.368448 0.231901 0.20099 0.198661 1
1 299  0.367644 0.232345 0.201024 0.198986 1
1 300  0.366862 0.232632 0.201145 0.19936 1
1 301  0.366036 0.232786 0.201362 0.199816 1
1 302  0.36511 0.232826 0.201685 0.200378 1
1 303  0.364047 0.232772 0.202118 0.201062 1
1 304  0.362829 0.232637 0.202662 0.201872 1
1 305  0.361463 0.23243 0.203309 0.202798 1
1 306  0.359977 0.232153 0.204047 0.203822 1
1 307  0.358425 0.231807 0.204855 0.204913 1
1 308  0.356875 0.231386 0.205704 0.206035 1
1 309  0.355409 0.230881 0.206563 0.207146 1
1 310  0.354113 0.230287 0.207395 0.208205 1
1 311  0.353074 0.229595 0.208161 0.20917 1
1 312  0.352367 0.228802 0.208823 0.210007 1
1 313  0.352055 0.227908 0.209348 0.210689 1
1 314  0.352178 0.226921 0.209704 0.211196 1
1 315  0.352755 0.225852 0.209871 0.211522 1
1 316  0.353777 0.224721 0.209833 0.211669 1
1 317  0.355211 0.223554 0.209587 0.211648 1
1 318  0.356998 0.222383 0.209136 0.211482 1
1 319  0.359063 0.221244 0.208496 0.211197 1
1 320  0.361313 0.220175 0.207688 0.210824 1
1 321  0.363644 0.219217 0.206742 0.210397 1
1 322  0.365952 0.21841 0.20569 0.209947 1
1 323  0.368135 0.217791 0.204569 0.209504 1
1 324  0.370097 0.217393 0.203417 0.209094 1
1 325  0.371757 0.217243 0.202267 0.208734 1
1 326  0.373051 0.21736 0.201152 0.208437 1
1 327  0.373933 0.217758 0.200098 0.208211 1
1 328  0.374379 0.218439 0.199126 0.208056 1
1 329  0.374383 0.219399 0.19825 0.207968 1
1 330  0.373958 0.220624 0.197479 0.207939 1
1 331  0.373133 0.222092 0.196814 0.207961 1
1 332  0.371949 0.223774 0.196253 0.208023 1
1 333  0.370459 0.225635 0.19579 0.208116 1
1 334  0.368718 0.227632 0.195416 0.208234 1
1 335  0.366786 0.229722 0.195121 0.208371 1
1 336  0.364722 0.231855 0.194897 0.208526 1
1 337  0.362582 0.233983 0.194736 0.208699 1
1 338  0.360416 0.236055 0.194635 0.208895 1
1 339  0.358269 0.238022 0.194592 0.209118 1
1 340  0.356179 0.239839 0.194609 0.209373 1
1 341  0.354178 0.241464 0.194693 0.209665 1
1 342  0.35229 0.24286 0.194852 0.209998 1
1 343  0.350533 0.243998 0.195097 0.210372 1
1 344  0.348919 0.244856 0.195439 0.210787 1
1 345  0.347455 0.24542 0.19589 0.211236 1
1 346  0.346142 0.245687 0.19646 0.211711 1
1 347  0.344977 0.245663 0.197157 0.212202 1
1 348  0.343954 0.245364 0.197988 0.212695 1
1 349  0.343058 0.244816 0.198951 0.213174 1
1 350  0.342276 0.244053 0.200045 0.213626 1
1 351  0.341587 0.243116 0.201261 0.214035 1
1 352  0.340971 0.242053 0.202587 0.214388 1
1 353  0.340405 0.240914 0.204005 0.214675 1
1 354  0.339866 0.239751 0.205495 0.214889 1
1 355  0.339334 0.238612 0.207031 0.215024 1
1 356  0.338792 0.237544 0.208586 0.215078 1
1 357  0.338229 0.236585 0.210131 0.215054 1
1 358  0.337645 0.235764 0.211636 0.214955 1
1 359  0.337044 0.235101 0.213069 0.214786 1
1 360  0.336445 0.234603 0.2144 0.214552 1
1 361  0.335875 0.234266 0.215601 0.214258 1
1 362  0.335373 0.234074 0.216643 0.21391 1
1 363  0.334983 0.234001 0.217504 0.213511 1
1 364  0.334759 0.234015 0.218162 0.213064 1
1 365  0.334752 0.234076 0.218603 0.212569 1
1 366  0.335013 0.234145 0.218815 0.212028 1
1 367  0.335584 0.234184 0.218793 0.211439 1
1 368  0.336496 0.234158 0.21854 0.210805 1
1 369  0.337763 0.234044 0.218064 0.210129 1
1 370  0.339378 0.233825 0.217382 0.209416 1
1 371  0.341309 0.233499 0.216516 0.208676 1
1 372  0.343503 0.233077 0.215498 0.207923 1
1 373  0.34588 0.232582 0.214364 0.207174 1
1 374  0.348343 0.232048 0.213157 0.206452 1
1 375  0.350777 0.231517 0.211923 0.205783 1
1 376  0.353057 0.231036 0.210712 0.205194 1
1 377  0.355058 0.230654 0.209575 0.204713 1
1 378  0.356659 0.230415 0.208558 0.204368 1
1 379  0.357758 0.230354 0.207707 0.20418 1
1 380  0.358277 0.230496 0.20706 0.204168 1
1 381  0.358168 0.230847 0.206646 0.204339 1
1 382  0.357425 0.231397 0.206484 0.204695 1
1 383  0.356081 0.232116 0.206582 0.205222 1
1 384  0.354212 0.232956 0.206934 0.205897 1
1 385  0.351937 0.233851 0.207525 0.206688 1
1 386  0.349407 0.234723 0.208323 0.207547 1
1 387  0.346804 0.235485 0.209288 0.208423 1
1 388  0.344324 0.236047 0.210372 0.209257 1
1 389  0.342169 0.236325 0.21152 0.209986 1
1 390  0.340532 0.236245 0.212674 0.210549 1
1 391  0.339584 0.235749 0.213776 0.210891 1
1 392  0.33946 0.234804 0.214774 0.210963 1
1 393  0.34025 0.233401 0.21562 0.210728 1
1 394  0.341991 0.231563 0.21628 0.210166 1
1 395  0.344659 0.229342 0.216728 0.209271 1
1 396  0.348172 0.226819 0.216956 0.208054 1
1 397  0.352391 0.224098 0.216965 0.206546 1
1 398  0.357127 0.221305 0.216775 0.204793 1
1 399  0.362155 0.218577 0.216414 0.202854 1
1 400  0.367223 0.216055 0.215923 0.200799 1
1 401  0.372069 0.213876 0.215348 0.198707 1
1 402  0.376442 0.212163 0.214739 0.196657 1
1 403  0.380113 0.211015 0.214146 0.194725 1
1 404  0.382896 0.210506 0.213614 0.192984 1
1 405  0.384655 0.210671 0.213181 0.191493 1
1 406  0.385318 0.211512 0.212873 0.190297 1
1 407  0.384881 0.212989 0.212705 0.189425 1
1 408  0.383407 0.21503 0.212676 0.188888 1
1 409  0.381023 0.217526 0.212771 0.18868 1
1 410  0.377913 0.220346 0.212965 0.188776 1
1 411  0.374302 0.223341 0.213217 0.18914 1
1 412  0.370442 0.226354 0.213483 0.189721 1
1 413  0.366595 0.229229 0.213712 0.190464 1
1 414  0.363012 0.231825 0.213853 0.19131 1
1 415  0.359921 0.234018 0.213861 0.192201 1
1 416  0.357502 0.235715 0.213697 0.193086 1
1 417  0.355884 0.236857 0.213334 0.193924 1
1 418  0.355131 0.237423 0.212762 0.194684 1
1 419  0.35524 0.237426 0.211983 0.195352 1
1 420  0.35614 0.236918 0.211019 0.195924 1
1 421  0.357702 0.235979 0.209904 0.196414 1
1 422  0.359749 0.234716 0.208691 0.196845 1
1 423  0.362067 0.233248 0.207437 0.197248 1
1 424  0.364427 0.231701 0.206211 0.197661 1
1 425  0.3666 0.230198 0.205082 0.198121 1
1 426  0.368378 0.228846 0.204115 0.198661 1
1 427  0.369589 0.227733 0.203371 0.199307 1
1 428  0.370111 0.226917 0.202897 0.200075 1
1 429  0.369885 0.226426 0.202726 0.200963 1
1 430  0.368917 0.226251 0.202874 0.201959 1
1 431  0.36728 0.226352 0.203337 0.203031 1
1 432  0.36511 0.226659 0.204095 0.204136 1
1 433  0.362594 0.227079 0.205109 0.205218 1
1 434  0.359957 0.227503 0.20633 0.206211 1
1 435  0.357444 0.227815 0.207693 0.207047 1
1 436  0.355303 0.227905 0.209132 0.20766 1
1 437  0.353763 0.227672 0.210578 0.207988 1
1 438  0.353015 0.227041 0.211963 0.207981 1
1 439  0.353199 0.225964 0.213233 0.207605 1
1 440  0.354389 0.224427 0.21434 0.206844 1
1 441  0.356586 0.222455 0.215253 0.205706 1
1 442  0.359717 0.220107 0.215959 0.204216 1
1 443  0.363634 0.217481 0.216459 0.202426 1
1 444  0.368128 0.214699 0.21677 0.200402 1
1 445  0.372939 0.211908 0.216922 0.19823 1
1 446  0.377773 0.209266 0.216957 0.196004 1
1 447  0.382322 0.206933 0.216919 0.193826 1
1 448  0.386288 0.205061 0.216856 0.191794 1
1 449  0.389399 0.203783 0.216814 0.190004 1
1 450  0.391432 0.203203 0.216827 0.188539 1
1 451  0.392223 0.203393 0.216921 0.187463 1
1 452  0.391688 0.204381 0.217108 0.186822 1
1 453  0.389819 0.206156 0.217385 0.18664 1
1 454  0.386691 0.208663 0.21773 0.186916 1
1 455  0.382456 0.211809 0.218111 0.187624 1
1 456  0.377334 0.215465 0.218481 0.18872 1
1 457  0.371595 0.219479 0.218786 0.19014 1
1 458  0.365547 0.22368 0.218966 0.191807 1
1 459  0.359512 0.22789 0.218963 0.193635 1
1 460  0.353805 0.231936 0.218725 0.195535 1
1 461  0.348716 0.235656 0.218208 0.19742 1
1 462  0.344495 0.238912 0.217384 0.199209 1
1 463  0.34133 0.241594 0.216242 0.200834 1
1 464  0.339342 0.243626 0.214791 0.202241 1
1 465  0.33858 0.24497 0.213058 0.203391 1
1 466  0.339018 0.245624 0.211091 0.204267 1
1 467  0.34056 0.245622 0.208955 0.204864 1
1 468  0.343048 0.245028 0.206727 0.205197 1
1 469  0.346279 0.243933 0.204495 0.205293 1
1 470  0.350016 0.242445 0.202351 0.205189 1
1 471  0.354004 0.240683 0.200384 0.204929 1
1 472  0.357992 0.238768 0.198678 0.204562 1
1 473  0.361747 0.236815 0.197306 0.204132 1
1 474  0.365065 0.23493 0.196324 0.203682 1
1 475  0.367788 0.233198 0.195768 0.203247 1
1 476  0.369807 0.231684 0.195655 0.202853 1
1 477  0.371069 0.230432 0.195981 0.202519 1
1 478  0.371573 0.229459 0.196718 0.202251 1
1 479  0.371369 0.228763 0.197821 0.202047 1
1 480  0.370551 0.22832 0.199231 0.201898 1
1 481  0.369243 0.228093 0.200875 0.20179 1
1 482  0.367592 0.228032 0.202672 0.201704 1
1 483  0.365752 0.228083 0.204542 0.201624 1
1 484  0.363874 0.22819 0.206404 0.201532 1
1 485  0.362094 0.228304 0.208186 0.201416 1
1 486  0.360526 0.228379 0.209824 0.201271 1
1 487  0.35925 0.228383 0.21127 0.201096 1
1 488  0.358315 0.228296 0.21249 0.2009 1
1 489  0.357732 0.228108 0.213464 0.200696 1
1 490  0.357481 0.227823 0.214189 0.200507 1
1 491  0.357511 0.227457 0.214676 0.200356 1
1 492  0.35775 0.227031 0.214948 0.200272 1
1 493  0.358109 0.226573 0.215034 0.200284 1
1 494  0.358496 0.226113 0.214973 0.200418 1
1 495  0.358818 0.225681 0.214803 0.200698 1
1 496  0.358992 0.225303 0.214564 0.201142 1
1 497  0.35895 0.225 0.214289 0.20176 1
1 498  0.358649 0.224785 0.21401 0.202557 1
1 499  0.358063 0.224664 0.213747 0.203526 1
1 500  0.357195 0.224635 0.213514 0.204656 1
1 501  0.35607 0.22469 0.213315 0.205925 1
1 502  0.354732 0.224813 0.213148 0.207307 1
1 503  0.353242 0.224986 0.213003 0.20877 1
1 504  0.351671 0.225187 0.212864 0.210278 1
1 505  0.350096 0.225395 0.212715 0.211795 1
1 506  0.348593 0.225588 0.212535 0.213284 1
1 507  0.347233 0.22575 0.212307 0.214711 1
1 508  0.346076 0.225865 0.212016 0.216043 1
1 509  0.345173 0.225924 0.211651 0.217252 1
1 510  0.344554 0.225921 0.211208 0.218317 1
1 511  0.344239 0.225855 0.210687 0.219219 1
1 512  0.344231 0.225728 0.210095 0.219946 1
1 513  0.344518 0.225544 0.209446 0.220491 1
1 514  0.345079 0.225309 0.208758 0.220854 1
1 515  0.345884 0.22503 0.208051 0.221035 1
1 516  0.346895 0.224712 0.207351 0.221042 1
1 517  0.348075 0.22436 0.206681 0.220884 1
1 518  0.349382 0.223979 0.206066 0.220573 1
1 519  0.350778 0.223573 0.205526 0.220124 1
1 520  0.352226 0.223142 0.205081 0.219551 1
1 521  0.353695 0.22269 0.204743 0.218872 1
1 522  0.355152 0.222222 0.204521 0.218106 1
1 523  0.35657 0.221741 0.204418 0.21727 1
1 524  0.357924 0.221257 0.204433 0.216386 1
1 525  0.359189 0.220782 0.204558 0.215471 1
1 526  0.36034 0.220331 0.204782 0.214548 1
1 527  0.361352 0.219923 0.205091 0.213635 1
1 528  0.3622 0.21958 0.205467 0.212753 1
1 529  0.36286 0.219326 0.205893 0.21192 1
1 530  0.363307 0.219189 0.20635 0.211154 1
1 531  0.363519 0.21919 0.20682 0.210471 1
