Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 1280  0.025074 0.0178135 0.0173778 0.0170394 0.0773047
1 1290  0.0248314 0.0175887 0.016885 0.016469 0.075774
1 1300  0.0239122 0.0173518 0.0168813 0.0161282 0.0742736
1 1310  0.0231761 0.0167756 0.0167652 0.0160859 0.0728029
1 1320  0.0235047 0.0164489 0.0161064 0.0153012 0.0713613
1 1330  0.0228651 0.016138 0.0158512 0.0150939 0.0699482
1 1340  0.0221967 0.0160082 0.0154175 0.0149408 0.0685632
1 1350  0.0215658 0.0155532 0.0153179 0.0147686 0.0672055
1 1360  0.0216319 0.0150187 0.0151371 0.0140871 0.0658748
1 1370  0.0214184 0.0148631 0.0144485 0.0138403 0.0645703
1 1380  0.0202929 0.014824 0.0140768 0.014098 0.0632918
1 1390  0.0195817 0.0142705 0.014368 0.0138183 0.0620385
1 1400  0.020027 0.0138209 0.0139764 0.0129857 0.0608101
1 1410  0.0198635 0.0136044 0.0132921 0.012846 0.0596059
1 1420  0.0187654 0.0135684 0.0132148 0.0128771 0.0584257
1 1430  0.0184444 0.0132767 0.0129859 0.0125617 0.0572688
1 1440  0.018232 0.0131099 0.0125448 0.012248 0.0561348
1 1450  0.0174798 0.0126916 0.0126728 0.012179 0.0550232
1 1460  0.0171951 0.0123703 0.0124659 0.0119023 0.0539337
1 1470  0.0170001 0.0124052 0.0118182 0.0116422 0.0528657
1 1480  0.0166457 0.0122019 0.0114966 0.0114748 0.0518189
1 1490  0.0161662 0.0118816 0.0114598 0.0112852 0.0507928
1 1500  0.0158196 0.0116172 0.0113439 0.0110064 0.0497871
1 1510  0.0156605 0.0111989 0.0111489 0.0107929 0.0488012
1 1520  0.0153873 0.0111763 0.0106841 0.0105873 0.0478349
1 1530  0.0149906 0.0110714 0.0104257 0.0104 0.0468877
1 1540  0.0146437 0.0106597 0.0104933 0.0101625 0.0459593
1 1550  0.0142607 0.0105875 0.0102688 0.00993211 0.0450492
1 1560  0.0141197 0.0104501 0.00991597 0.00967143 0.0441572
1 1570  0.0140797 0.00995305 0.00981021 0.00943986 0.0432828
1 1580  0.0137676 0.00964702 0.00970911 0.00930205 0.0424257
1 1590  0.0133353 0.00969432 0.00943266 0.00912335 0.0415857
1 1600  0.0128488 0.00967463 0.00926679 0.008972 0.0407622
1 1610  0.0129037 0.00932413 0.00901493 0.00871225 0.0399551
1 1620  0.0127103 0.00908687 0.00885598 0.00851079 0.0391639
1 1630  0.0123753 0.00888589 0.00876999 0.00835726 0.0383884
1 1640  0.0121201 0.00867027 0.00855755 0.00828037 0.0376283
1 1650  0.0117171 0.00859692 0.00838316 0.00818595 0.0368832
1 1660  0.011664 0.00840467 0.00810987 0.00797429 0.0361528
1 1670  0.0114884 0.00827647 0.00785906 0.00781307 0.035437
1 1680  0.0112454 0.00805767 0.00788291 0.00754932 0.0347353
1 1690  0.01102 0.00782274 0.00780892 0.00739581 0.0340475
1 1700  0.0106557 0.00776308 0.00751745 0.00743699 0.0333733
1 1710  0.0104528 0.00764629 0.00731995 0.00729344 0.0327124
1 1720  0.01048 0.00739198 0.00720902 0.00698366 0.0320647
1 1730  0.0101914 0.007298 0.00708819 0.00685213 0.0314298
1 1740  0.00982262 0.00718783 0.00697214 0.00682482 0.0308074
1 1750  0.00949956 0.00703576 0.00688733 0.00677473 0.0301974
1 1760  0.00950943 0.00681148 0.00672702 0.00655151 0.0295994
1 1770  0.00939865 0.00683965 0.00649086 0.00628417 0.0290133
1 1780  0.0092627 0.00662532 0.00632831 0.0062225 0.0284388
1 1790  0.00900819 0.0064072 0.00628166 0.00617865 0.0278757
1 1800  0.00879559 0.00626763 0.00622369 0.00603681 0.0273237
1 1810  0.00850243 0.00625527 0.00607171 0.00595327 0.0267827
1 1820  0.00845562 0.00613604 0.00584715 0.00581354 0.0262523
